date,index_level,divisor,notes
2024-07-09,2179.6918451709885,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-10,2169.977452085682,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-11,2155.2048102217213,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-12,2176.3021420518603,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-13,2225.5843667794065,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-14,2285.231116121759,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-15,2433.8293874483275,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-16,2446.024051108606,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-17,2409.620443442315,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-18,2403.6339721909058,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-19,2506.910935738444,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-20,2524.092446448704,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-21,2560.582487786547,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-22,2540.2142051860205,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-23,2476.542653137918,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-24,2456.4825253664035,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-25,2472.5817361894024,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-26,2552.2247275460354,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-27,2551.7023675310033,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-28,2564.8252536640357,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-29,2508.654641112364,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-30,2486.85080796693,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-07-31,2429.0905674558435,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-01,2453.964674934235,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-02,2307.7752724539646,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-03,2280.6651634723785,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-04,2183.5024426907175,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-05,2029.5565576850806,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-06,2107.478391582112,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-07,2070.311912814731,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-08,2318.8538143555056,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-09,2287.1063509958663,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-10,2290.5561818865085,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-11,2206.6027809094326,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-12,2230.7365652010526,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-13,2277.3393461104847,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-14,2205.697106350996,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-15,2162.904922961293,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-16,2213.393461104848,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-17,2234.9981210071405,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-18,2197.162720781661,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-19,2235.7647500939497,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-20,2218.087185268696,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-21,2299.1243893273204,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-22,2269.4889139421266,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-23,2408.395340097708,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-24,2411.724915445321,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-25,2415.9376174370536,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-26,2362.070650131529,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-27,2234.423149192033,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-28,2218.173618940248,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-29,2231.698609545284,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-30,2221.1574596016535,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-08-31,2216.1706125516725,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-01,2154.1225103344605,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-02,2222.044344231492,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-03,2160.7515971439307,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-04,2178.504321683578,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-05,2110.631341600902,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-06,2027.369409996242,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-07,2034.8139797068773,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-08,2061.5107102593015,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-09,2144.408117249154,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-10,2165.727170236753,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-11,2155.227358136039,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-12,2184.6335963923334,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-13,2276.6253288237504,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-14,2254.795189778279,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-15,2222.2886133032694,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-16,2187.042465238632,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-17,2266.7117624953025,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-18,2321.5971439308532,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-19,2364.6035325065764,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-20,2375.4302893649,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-21,2381.664787673807,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-22,2390.6501315295,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-23,2380.022547914318,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-24,2415.3250657647504,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-25,2372.7621195039455,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-26,2449.586621570838,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-27,2472.337467117625,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-28,2475.7008643367153,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-29,2465.6144306651636,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-09-30,2380.251785043217,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-01,2285.573092822247,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-02,2278.665915069523,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-03,2282.585494175122,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-04,2332.9951146185645,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-05,2331.792559188275,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-06,2360.364524614806,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-07,2338.7673806839534,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-08,2334.381811349117,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-09,2275.76099210823,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-10,2265.295001878993,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-11,2348.8350244269072,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-12,2374.445697106351,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-13,2361.326568959038,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-14,2481.2288613303267,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-15,2520.1240135287485,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-16,2540.018789928598,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-17,2533.175497933108,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-18,2571.976700488538,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-19,2569.518977827884,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-20,2593.4047350620067,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-21,2532.3224351747467,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-22,2532.416384817738,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-23,2504.073656520105,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-24,2561.8226230740324,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-25,2503.0740323186774,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-26,2518.827508455468,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-27,2553.2205937617437,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-28,2627.27921833897,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-29,2730.590003757986,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-30,2718.1924088688465,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-10-31,2639.9887260428413,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-01,2611.428034573469,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-02,2604.2841037204057,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-03,2583.566328447952,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-04,2547.2867343104094,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-05,2607.39195791056,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-06,2842.6155580608793,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-07,2854.160090191657,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-08,2876.7531003382187,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-09,2883.4385569334836,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-10,3022.296129274709,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-11,3334.7463359639232,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-12,3310.308154829012,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-13,3400.6350995866214,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-14,3281.2175873731676,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-15,3422.096956031567,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-16,3403.0477264186397,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-17,3376.5501691093577,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-18,3401.2739571589627,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-19,3471.480646373544,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-20,3546.2044344231495,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-21,3701.465614430665,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-22,3720.4058624577224,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-23,3673.7730176625328,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-24,3682.6042841037206,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-25,3494.9267192784664,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-26,3454.1337842916196,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-27,3605.896279594137,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-28,3594.0548665915067,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-29,3663.235625704622,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-11-30,3624.8102217211576,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-01,3654.4381811349117,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-02,3602.1533258173617,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-03,3604.56595264938,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-04,3711.2777151446826,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-05,3648.5268695978957,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-06,3753.2093198045845,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-07,3754.223975948891,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-08,3801.95415257422,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-09,3660.2743329575346,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-10,3632.28485531755,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-11,3802.2172115745957,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-12,3759.8684704998122,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-13,3813.720405862458,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-14,3810.601277715145,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-15,3921.653513716648,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-16,3985.990229237129,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-17,3989.173243141676,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-18,3764.2277339346115,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-19,3661.4580984592258,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-20,3674.626080420894,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-21,3653.9872228485533,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-22,3573.9158211198796,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-23,3558.789928598271,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-24,3707.1476888387824,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-25,3732.085682074408,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-26,3594.325441563322,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-27,3538.1022172115745,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-28,3577.7564825253667,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-29,3515.6332205937615,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-30,3480.3194287861706,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2024-12-31,3508.865088312664,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-01,3546.816986095453,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-02,3637.9255918827507,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-03,3687.001127395716,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-04,3690.6764374295376,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-05,3694.3329575347616,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-06,3841.4881623449833,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-07,3642.6982337467116,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-08,3572.356257046223,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-09,3477.3280721533256,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-10,3558.767380683954,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-11,3553.630214205186,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-12,3549.4137542277335,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-13,3550.811724915445,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-14,3628.714768883878,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-15,3776.640360766629,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-16,3757.110108981586,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-17,3911.6798196166856,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-18,3922.660653889515,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-19,3802.7470875610675,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-20,3839.263434798948,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-21,3989.5828635851185,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-22,3895.095828635851,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-23,3905.3062758361516,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-24,3939.88726042841,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-25,3934.806463735438,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-26,3855.5618188650883,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-27,3838.15482901165,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-28,3806.8320180383316,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-29,3897.3318301390455,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-30,3936.493799323563,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-01-31,3848.4028560691468,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-01,3781.443066516347,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-02,3671.405486659151,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-03,3811.5407741450585,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-04,3677.8842540398346,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-05,3631.1086057872985,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-06,3628.6809470124012,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-07,3628.241262683202,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-08,3626.324689966178,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-09,3625.4415633220597,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-10,3661.826381059752,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-11,3598.91394212702,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-12,3678.0909432544154,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-13,3631.2664411875235,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-14,3662.683201803833,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-15,3667.350620067644,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-16,3613.0815482901166,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-17,3599.1281473130402,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-18,3592.6343479894776,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-19,3631.1800075159713,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-20,3695.5693348365276,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-21,3611.405486659151,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-22,3630.2179631717404,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-23,3619.0680195415257,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-24,3439.849680571214,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-25,3330.8004509582865,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-26,3160.082675685833,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-27,3182.6907177752723,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-02-28,3168.3276963547537,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-01,3232.6493799323566,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-02,3543.2168357760243,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-03,3237.305524239008,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-04,3278.8425403983465,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-05,3405.125892521608,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-06,3379.0605035700864,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-07,3260.514844043593,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-08,3238.0345734686207,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-09,3032.093198045847,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-10,2952.2284855317553,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-11,3115.3701615933855,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-12,3144.434423149192,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-13,3048.1886508831267,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-14,3156.6178128523115,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-15,3169.218338970312,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-16,3104.0924464487034,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-17,3157.2792183389706,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-18,3108.0571213829385,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-19,3264.9192033070276,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-20,3163.4197670048857,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-21,3157.9969936114244,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-22,3149.192033070274,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-23,3234.742577978204,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-24,3288.436677940624,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-25,3286.662908680947,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-26,3265.65201052236,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-27,3277.335588124765,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-28,3170.75911311537,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-29,3104.6148064637355,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-30,3093.776775648252,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-03-31,3101.2025554302895,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-01,3201.8451709883507,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-02,3100.642615558061,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-03,3124.1225103344605,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-04,3150.7252912438935,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-05,3138.2525366403606,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-06,2944.8853814355502,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-07,2973.69785794814,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-08,2866.4599774520857,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-09,3102.4539646749345,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-10,2989.5565576850813,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-11,3134.915445321308,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-12,3204.9642991356636,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-13,3146.1480646373543,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-14,3176.651634723788,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-15,3142.9349868470504,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-16,3157.6024051108607,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-17,3190.9094325441565,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-18,3174.4644870349493,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-19,3198.8462983840664,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-20,3199.928598271327,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-21,3288.2600526118003,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-22,3512.6644118752347,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-23,3520.368282600526,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-24,3532.50281848929,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-25,3559.4550920706506,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-26,3557.4408117249154,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-27,3525.629462608042,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-28,3570.0150319428785,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-29,3542.6381059751975,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-04-30,3540.2254791431787,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-01,3625.32506576475,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-02,3642.2660653889516,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-03,3602.777151446824,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-04,3543.8970311912817,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
